ProductName,BrandName,ChemicalCount,DiscontinuedDate,ChemicalName,Discontinued
Stay Perfect Shadow 20 Champagne,No7,1,12/08/2010,'Titanium dioxide',0
Stay Perfect Shadow 20 Midnight Blue,No7,1,0,'Titanium dioxide',1
Stay Perfect Shadow 25 Opal,No7,1,12/08/2010,'Titanium dioxide',0
Stay Perfect Shadow 25 True Gold,No7,1,0,'Titanium dioxide',1
Stay Perfect Shadow 30 Bloom,No7,1,12/08/2010,'Titanium dioxide',0
Stay Perfect Shadow 30 Silver Lining,No7,1,0,'Titanium dioxide',1
Stay Perfect Shadow 35 Iced Lilac,No7,1,12/08/2010,'Titanium dioxide',0
Stay Perfect Shadow 40 Jewel,No7,1,12/08/2010,'Titanium dioxide',0
Stay Perfect Shadow 40 Khaki,No7,1,0,'Titanium dioxide',1
Stay Perfect Shadow 45 Emerald,No7,1,0,'Titanium dioxide',1
Stay Perfect Shadow 45 Golden Leaf,No7,1,12/08/2010,'Titanium dioxide',0
Stay Perfect Shadow 50 Ozone,No7,1,12/08/2010,'Titanium dioxide',0
Stay Perfect Shadow 50 Tender,No7,1,0,'Titanium dioxide',1
Stay Perfect Shadow 55 Oyster,No7,1,12/08/2010,'Titanium dioxide',0
Stay Perfect Shadow 55 Wheatsheaf,No7,1,0,'Titanium dioxide',1
Stay Perfect Shadow 60 Mink,No7,1,0,'Titanium dioxide',1
Stay Perfect Shadow 65 Truffle,No7,1,0,'Titanium dioxide',1
Stay Perfect Shadow 70 Innocence,No7,1,0,'Titanium dioxide',1
Stay Perfect Shadow Palette,No7,1,11/01/2013,'Titanium dioxide',0
Stay Perfect Smoothing & Brightening Eye Base,No7,1,0,'Titanium dioxide',1
Stay-There Eyeshadows,BUXOM,1,0,'Titanium dioxide',1
Staycation,Red Carpet Manicure,1,0,'Titanium dioxide',1
Staycation Mini Stick Set (Bliss),Arbonne,1,0,'Titanium dioxide',1
Staycation Mini Stick Set (Cheers),Arbonne,1,0,'Titanium dioxide',1
Staycation Mini Stick Set (Sorbet),Arbonne,1,0,'Titanium dioxide',1
Staycation Mini Stick Set (Sunbathe),Arbonne,1,0,'Titanium dioxide',1
Steaks N Tips - Gold,Clubman,1,0,'Titanium dioxide',1
Steaks N Tips - Orange,Clubman,1,0,'Titanium dioxide',1
Steal The Show,Entity,2,0,"'Titanium dioxide', 'Carbon black'",1
Steel My Heart,Gelish,2,0,"'Carbon black', 'Titanium dioxide'",1
Steel Powder,Gelish,2,0,"'Carbon black', 'Titanium dioxide'",1
Steep Clean Mattifying Moisturizer,Bliss,2,0,"'Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.', 'Retinol'",1
Steep Clean Pore Purifying Mask,Bliss,1,0,"'Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.'",1
Stegosaurus Fun Egg,Lush Ltd,2,0,"'Cosmetic talc', 'Titanium dioxide'",1
Stelatopia Cleansing Cream,Mustela,1,0,'Titanium dioxide',1
Stelatopia Cream Cleanser,Mustela,1,03/15/2017,'Titanium dioxide',0
Stella,China Glaze,1,0,'Titanium dioxide',1
Stella By Starlight,All That Jazz,1,0,'Carbon black',1
Stellar,Gelish,1,0,'Titanium dioxide',1
Stellar Glow,bareMinerals,1,0,'Titanium dioxide',1
Step 3 Smoothing Cr�me,Easy Straight,1,12/31/2010,'Titanium dioxide',0
Sterling Silver Rose,Orly Intl,1,0,'Titanium dioxide',1
Sterling Silver Shampoo,AG,1,0,'Cocamide diethanolamine',1
Stick Around Eye Primer,BUXOM,1,0,'Titanium dioxide',1
Stick Blush,Revlon,1,0,'Titanium dioxide',1
Stick Foundation,Shiseido The Makeup,1,0,'Titanium dioxide',1
Stick Foundation (Alabaster),Anastasia Beverly Hills	,1,0,'Titanium dioxide',1
Stick Foundation (Almond),Anastasia Beverly Hills	,1,0,'Titanium dioxide',1
Stick Foundation (Amber),Anastasia Beverly Hills	,1,0,'Titanium dioxide',1
Stick Foundation (Banana),Anastasia Beverly Hills	,1,0,'Titanium dioxide',1
Stick Foundation (Beige),Anastasia Beverly Hills	,1,0,'Titanium dioxide',1
Stick Foundation (Caramel),Anastasia Beverly Hills	,1,0,'Titanium dioxide',1
Stick Foundation (Chestnut),Anastasia Beverly Hills	,1,0,'Titanium dioxide',1
Stick Foundation (Cocoa),Anastasia Beverly Hills	,1,0,'Titanium dioxide',1
Stick Foundation (Cool Beige),Anastasia Beverly Hills	,1,0,'Titanium dioxide',1
Stick Foundation (Cool Golden),Anastasia Beverly Hills	,1,0,'Titanium dioxide',1
Stick Foundation (Earth),Anastasia Beverly Hills	,1,0,'Titanium dioxide',1
Stick Foundation (Ebony),Anastasia Beverly Hills	,1,0,'Titanium dioxide',1
Stick Foundation (Espresso),Anastasia Beverly Hills	,1,0,'Titanium dioxide',1
Stick Foundation (Fawn),Anastasia Beverly Hills	,1,0,'Titanium dioxide',1
Stick Foundation (Golden),Anastasia Beverly Hills	,1,0,'Titanium dioxide',1
Stick Foundation (Honey),Anastasia Beverly Hills	,1,0,'Titanium dioxide',1
Stick Foundation (Ivory),Anastasia Beverly Hills,1,0,'Titanium dioxide',1
Stick Foundation (Mink),Anastasia Beverly Hills	,1,0,'Titanium dioxide',1
Stick Foundation (Natural),Anastasia Beverly Hills	,1,0,'Titanium dioxide',1
Stick Foundation (Porcelain),Anastasia Beverly Hills,1,0,'Titanium dioxide',1
Stick Foundation (Shadow),Anastasia Beverly Hills	,1,0,'Titanium dioxide',1
Stick Foundation (Tan),Anastasia Beverly Hills	,1,0,'Titanium dioxide',1
Stick Foundation (Truffle),Anastasia Beverly Hills	,1,0,'Titanium dioxide',1
Stick Foundation (Walnut),Anastasia Beverly Hills	,1,0,'Titanium dioxide',1
Stick Foundation (Warm Alabaster),Anastasia Beverly Hills	,1,0,'Titanium dioxide',1
Stick Foundation (Warm Ivory),Anastasia Beverly Hills	,1,0,'Titanium dioxide',1
Stick Foundation (Warm Natural),Anastasia Beverly Hills	,1,0,'Titanium dioxide',1
Stick Foundation (Warm Porcelain),Anastasia Beverly Hills,1,0,'Titanium dioxide',1
Stick Foundation (Warm Tan),Anastasia Beverly Hills	,1,0,'Titanium dioxide',1
Stick Foundation (XXXXX),Anastasia Beverly Hills	,1,0,'Titanium dioxide',1
Stick Illuminator,Your Name Professional Brands,2,0,"'Aloe vera, whole leaf extract', 'Titanium dioxide'",1
Stick Make-Up,Baba de Caracol Stick Make-Up / Maquillaje en Barra Natural,1,0,'Titanium dioxide',1
Stick Make-Up,Baba de Caracol Stick Make-Up / Maquillaje en Barra Rose,1,0,'Titanium dioxide',1
Stilleto,Seche,1,0,'Titanium dioxide',1
Stitch Blueberry Wave Tsum Tsum Lip Smacker,Lip Smacker,1,0,'Titanium dioxide',1
Stop and Stare,Deborah Lippmann,1,0,'Titanium dioxide',1
"Stop, Shop, & Roll",Morgan Taylor,2,0,"'Carbon black', 'Titanium dioxide'",1
Stormy Weather,Stormy Weather,2,0,"'Titanium dioxide', 'Carbon black'",1
Straberry nourishing lip balm,Les Plaisirs Nature,1,05/05/2010,'Titanium dioxide',0
Straight Colllection Sleek Mystique Blow Out Balm,Catwalk,1,0,'Titanium dioxide',1
Straight Radiate,I Dew Care,1,0,'Titanium dioxide',1
Straight Works,John Paul Mitchell Systems,1,0,'Butylated hydroxyanisole',1
Strapless,Entity,1,0,'Titanium dioxide',1
Strappy Sandal,Entity,1,0,'Titanium dioxide',1
Strawberries n' Milk Lacquer,Ceramic Glaze,1,0,'Titanium dioxide',1
Strawberry Angel Cake Lip Shine,Philosophy,1,0,'Titanium dioxide',1
Strawberry Bombshell,Lush ,1,0,'Titanium dioxide',1
Strawberry Cr�me Blush,Aloette,1,0,'Titanium dioxide',1
Strawberry Dream Scented Body Wash,April Bath & Shower,1,0,'Cocamide MEA',1
Strawberry Field,OPI Nail Lacquer,1,0,'Titanium dioxide',1
Strawberry Fields,China Glaze,1,0,'Titanium dioxide',1
Strawberry Foaming Bath,The Body Shop,1,02/11/2011,"'Titanium dioxide', 'Cocamide diethanolamine'",0
Strawberry Frosting Lip Smacker,Lip Smacker,1,0,'Titanium dioxide',1
Strawberry Lip Gloss,Boots Fresh,1,09/14/2011,'Titanium dioxide',0
Strawberry Margarita,axxium Soak-Off,1,0,'Titanium dioxide',1
Strawberry Santa,Lush Manufacturing Ltd,1,0,'Titanium dioxide',1
Strawberry Shortcake,IBD Gelac,1,0,'Titanium dioxide',1
Strawberry Shortcake Lip Gloss Gift Bag Set,Wal-Mart,1,0,'Titanium dioxide',1
Strawberry Smoothie Acrylic,IBD,1,0,'Titanium dioxide',1
Strawberry Sprinkle Lip Smacker,Lip Smacker,1,0,'Titanium dioxide',1
Strawberry Sprinkle Liquid Lip Smacker Shimmer,Lip Smacker,1,0,'Titanium dioxide',1
Strawberry Tangerine Shave Gel,Skintimate,1,0,'Butylated hydroxyanisole',1
Strawberry Vanilla Swirl Layer It Lip Smacker,Lip Smacker,1,0,'Titanium dioxide',1
Strawberry Whip Soap 2019,Lush Ltd,1,0,'Titanium dioxide',1
Strawberry scented nourishing lip balm,Plaisirs Nature,1,02/29/2012,'Titanium dioxide',0
Streaks N Tips - Black,Clubman,1,0,'Titanium dioxide',1
Streaks N Tips - Blue Neon,Clubman,1,0,'Titanium dioxide',1
Streaks N Tips - Burnt Brown,Clubman,1,0,'Titanium dioxide',1
Streaks N Tips - Golden Blonde,Clubman,1,0,'Titanium dioxide',1
Streaks N Tips - Icy White,Clubman,1,0,'Titanium dioxide',1
Streaks N Tips - Multi Glitter,Clubman,1,0,'Titanium dioxide',1
Streaks N Tips - Neon Green,Clubman,1,0,'Titanium dioxide',1
Streaks N Tips - Neon Pink,Clubman,1,0,'Titanium dioxide',1
Streaks N Tips - Pale Blonde,Clubman,1,0,'Titanium dioxide',1
Streaks N Tips - Platinum,Clubman,1,0,'Titanium dioxide',1
Streaks N Tips - Purple,Clubman,1,0,'Titanium dioxide',1
Streaks N Tips - Red,Clubman,1,0,'Titanium dioxide',1
Streaks N Tips - Silver Glitter,Clubman,1,0,'Titanium dioxide',1
Street Chic Nail Polish Lacquer,China Glaze,1,0,'Titanium dioxide',1
Street Cred-ible,Morgan Taylor ,1,0,'Titanium dioxide',1
Stress Solution,Bioelements,1,0,'Retinyl palmitate',1
Stretch Mark Complex,Dermactin-TS / DR,1,0,"'Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.'",1
StriVectin-SD SPF15,Klein-Becker USA,1,09/23/2009,'Titanium dioxide',0
StriVectin-SD SPF30,Klein-Becker USA,1,0,'Titanium dioxide',1
Strip Down,Orly Intl,1,0,'Titanium dioxide',1
StripLac,StripLac,1,0,'Titanium dioxide',1
StripLac,Striplac,1,0,'Titanium dioxide',1
Strobing 101 Dual Ended Stk,Hard Candy,1,0,'Titanium dioxide',1
Stroke of Gorgeous - felt tip eye liner marker,Hard Candy,1,0,'Titanium dioxide',1
Stroke of Light Eye Brightener,bareMinerals,1,0,'Titanium dioxide',1
Stroke of Light Highlighter,bareMinerals,1,0,'Titanium dioxide',1
Stroke of Midnight Lacquer,Salon Perfect,1,0,'Titanium dioxide',1
Stroll,China Glaze,1,0,'Titanium dioxide',1
Stronger,Deborah Lippmann,1,0,'Titanium dioxide',1
Strut Your Stuff,Gelish,2,0,"'Titanium dioxide', 'Carbon black'",1
Studio Cover Cool Pink,Gelish,1,0,'Titanium dioxide',1
Studio Cover Warm Pink,Gelish,1,0,'Titanium dioxide',1
Studio Edit Full Coverage Concealer,Circa,2,0,"'Titanium dioxide', 'Silica, crystalline (airborne particles of respirable size)'",1
Studio One Contouring Gel with PolyGel Technology - Barely Pink,Entity,1,0,'Titanium dioxide',1
Studio One Contouring Gel with PolyGel Technology - Brilliant White,Entity,1,0,'Titanium dioxide',1
Studio One Contouring Gel with PolyGel Technology - Classic White,Entity,1,0,'Titanium dioxide',1
Studio One Contouring Gel with PolyGel Technology - Correction Pink,Entity,1,0,'Titanium dioxide',1
Studio Secrets Color Correcting Primers,L'Oreal,1,0,'Titanium dioxide',1
Studio Secrets Magic Perfecting Base,L'Oreal,1,0,'Titanium dioxide',1
Studio Set Translucent Powder,Circa,1,0,"'Silica, crystalline (airborne particles of respirable size)'",1
Studio Tint,Studio Gear Cosmetics,1,0,'Titanium dioxide',1
Stunna Lip Paint Longwear Fluid Lip Color,FENTY BEAUTY,1,0,'Titanium dioxide',1
Stunning In Stilettos,All That Jazz,1,0,'Titanium dioxide',1
Style,Artistic Nail Design ,2,0,"'Titanium dioxide', 'Carbon black'",1
Style Mauv-En,Gelish,2,0,"'Titanium dioxide', 'Carbon black'",1
Style Savy,Red Carpet Manicure,2,0,"'Titanium dioxide', 'Carbon black'",1
Style Sign - Gloss - Spun Shine - Shine Cream (100 ml),Goldwell,1,0,'Titanium dioxide',1
Style Sign Texture - Fullrebel - Fluid Paste,Goldwell,1,0,'Titanium dioxide',1
Style Wars,China Glaze,1,0,'Titanium dioxide',1
StyleSign Spun Shine - Gloss - Shine Cream,Goldwell,1,0,'Titanium dioxide',1
Styled by Hrush eye & cheek palette,tarte,1,0,'Titanium dioxide',1
Stylin' GelPolish,IBD,1,0,'Titanium dioxide',1
Styling Creme,Kenra (r) Platinum,0,0,'Methyleugenol',1
Styling Gel,Woody's,1,0,'Triethanolamine',1
Styling Gel Hard to Hold,Clubman,1,0,'Triethanolamine',1
Styling Gel Mega Hold,Woody's,1,0,'Triethanolamine',1
Styling Gel Original,Clubman,1,0,'Triethanolamine',1
Styling Gel Super Clear Super Hold,Clubman,1,0,'Triethanolamine',1
Styliste Ultime Crystal Shine Pomade,Styliste Ultime,1,0,'Titanium dioxide',1
Stylo Yeux Waterproof Long-Lasting Eyeliner,CHANEL,1,0,'Titanium dioxide',1
Styptic Pencil,Clubman,1,0,'Titanium dioxide',1
Suave 2 in 1 Kids Surf's Up Shampoo,Suave,0,0,'Estragole',1
Suave Aloe with Cucumber Body Lotion,Suave,1,0,'Titanium dioxide',1
Suave Body Wash Apricot Exfoliating,Suave,1,0,'Titanium dioxide',1
Suave Body Wash Exfoliating Apricot and Orange Blossom,Sauve,1,0,'Titanium dioxide',1
Suave Body Wash Ocean Breeze,Suave,0,07/11/2010,'Estragole',0
Suave Cocoa Butter with Shea Body Lotion,Suave,1,0,'Titanium dioxide',1
Suave Color and Damage Care Shampoo,Suave,1,0,'Titanium dioxide',1
Suave Conditioner Ocean Breeze,Suave,0,0,'Estragole',1
Suave Exhale Alluring Sandalwood and Cinnamon Body Wash,Suave,1,0,'Titanium dioxide',1
Suave Exhale Inspiring Lime Verbena Body Lotion,Suave,1,0,'Titanium dioxide',1
Suave Exhale Inspiring Lime Verbena Body Wash,Suave,1,0,'Titanium dioxide',1
Suave Exhale Lively Juicy Tangerine Body Wash,Suave,1,0,'Titanium dioxide',1
Suave Firming Body Lotion,Suave,1,0,'Titanium dioxide',1
Suave Juicy Tangerine Body Lotion,Suave,1,0,'Titanium dioxide',1
Suave Kids 2 in 1 Shampoo Smoothers Blueberry Thrills,Suave,1,0,'Titanium dioxide',1
Suave Kids 2 in 1 Shampoo Smoothers Cowabunga Coconut,Suave,1,0,'Titanium dioxide',1
Suave Kids 2 in 1 Shampoo Smoothers Fairy Berry Strawberry,Suave,1,0,'Titanium dioxide',1
Suave Kids 2 in 1 Shampoo Smoothers Orange Mango,Suave,1,0,'Titanium dioxide',1
Suave Kids Peach 2 in 1 Smoothers Shampoo,Suave,1,0,'Titanium dioxide',1
Suave Lavender Vanilla Body Lotion,Suave,1,0,'Titanium dioxide',1
Suave Moroccan Infusion Body Lotion,Suave,1,0,'Titanium dioxide',1
Suave Moroccan Infusion Silkening Body Wash,Suave,1,0,'Titanium dioxide',1
Suave Natural Oatmeal Body Lotion,Suave,1,0,'Titanium dioxide',1
Suave Naturals Apricot Exfoliating Body Wash,Suave,1,0,'Titanium dioxide',1
Suave Naturals Cocoa Butter Body Wash,Suave,1,0,'Titanium dioxide',1
Suave Naturals Cucumber Melon Lotion,Suave,1,0,'Titanium dioxide',1
Suave Naturals Everlasting Sunshine Body Lotion,Suave,1,0,'Titanium dioxide',1
Suave Naturals Hand and Body Lotion Lavender Vanilla,Suave,1,0,'Titanium dioxide',1
Suave Naturals Lavender Vanilla Calming Body Wash,Suave,1,0,'Titanium dioxide',1
Suave Naturals Mango Mandarin Body Lotion,Suave,1,0,'Titanium dioxide',1
Suave Naturals Sweet Pea and Violet Lotion,Suave,1,0,'Titanium dioxide',1
Suave Peppermint Bliss Shimmer Body Wash,Suave,1,0,'Titanium dioxide',1
Suave Powder Fresh Body Lotion,Suave,1,0,'Titanium dioxide',1
Suave Professional Split End Rescue Shampoo,Suave,1,0,'Titanium dioxide',1
Suave Professionals 2 in 1 Plus Shampoo,Suave,1,0,'Titanium dioxide',1
Suave Professionals 2 in 1 Smoothing Shampoo,Suave,1,0,'Titanium dioxide',1
Suave Professionals 2 in 1 plus Shampoo and Conditioner,Suave,1,0,'Titanium dioxide',1
Suave Professionals Almond and Shea Butter Shampoo,Suave,1,0,'Titanium dioxide',1
Suave Professionals BioBasics Shampoo,Suave,1,0,'Titanium dioxide',1
Suave Professionals Black Rasberry and White Tea Shampoo,Suave,1,0,'Titanium dioxide',1
Suave Professionals Color Care Shampoo,Suave,1,0,'Titanium dioxide',1
Suave Professionals Damage Care Shampoo,Suave,1,0,'Titanium dioxide',1
Suave Professionals Humectant Shampoo,Suave,1,0,'Titanium dioxide',1
Suave Professionals Keratin Infusion Color Care Conditioner,Suave,1,0,'Titanium dioxide',1
Suave Professionals Keratin Infusion Color Care Shampoo,Suave,1,0,'Titanium dioxide',1
Suave Professionals Keratin Infusion Smoothing Conditioner,Suave,1,0,'Titanium dioxide',1
Suave Professionals Keratin Infusion Smoothing Shampoo,Suave,1,0,'Titanium dioxide',1
Suave Professionals Radiant Brunette Shampoo,Suave,1,0,'Titanium dioxide',1
Suave Professionals Sleek Antifrizz Cream,Suave,1,0,'Titanium dioxide',1
Suave Professionals Sleek Shampoo,Suave,1,0,'Titanium dioxide',1
Suave Professionals Vibrant Blonde Shampoo,Suave,1,0,'Titanium dioxide',1
Suave Professionals Vibrant Shine Shampoo,Suave,1,0,'Titanium dioxide',1
Suave Professionals Vibrant Shine Spray,Suave,1,0,'Titanium dioxide',1
Suave Sandalwood and Cinnamon Body Lotion,Suave,1,0,'Titanium dioxide',1
Suave Sea Mineral Infusion Exfoliating Body Wash,Suave,1,0,'Titanium dioxide',1
Suave Sea Mineral Infusion Replenishing Body Lotion,Suave,1,0,'Titanium dioxide',1
Suave Shampoo Ocean Breeze,Suave,0,0,'Estragole',1
Suave Skin Solutions Advanced Therapy Body Lotion,Suave,1,0,'Titanium dioxide',1
Suave Skin Solutions Revitalizing with Vitamin E Body Lotion,Suave,1,0,'Titanium dioxide',1
Suave Skin Solutions Silkening with Baby Oil Body Lotion,Suave,1,0,'Titanium dioxide',1
Suave Skin Solutions Smoothing with Cocoa Butter and Shea Body Lotion,Suave,1,0,'Titanium dioxide',1
Suave Skin Solutions Soothing with Aloe Lotion,Suave,1,0,'Titanium dioxide',1
Suave Skin Therapy Advanced Therapy Moisturizer,Suave,1,0,'Titanium dioxide',1
Suave Skin Therapy Daily Exfoliating Body Wash,Suave,1,0,'Titanium dioxide',1
Suave Skin Therapy Sensitive Skin Moisturizer,Suave,1,0,'Titanium dioxide',1
Suave Vitamin E Body Lotion,Suave,1,0,'Titanium dioxide',1
Subculture Culture,Entity,2,0,"'Carbon black', 'Titanium dioxide'",1
Subculture Eye Shadow Palette (Shade Adorn),Anastasia Beverly Hills,1,0,'Titanium dioxide',1
Subculture Eye Shadow Palette (Shade All Star),Anastasia Beverly Hills,1,0,'Titanium dioxide',1
Subculture Eye Shadow Palette (Shade Cube),Anastasia Beverly Hills,1,0,'Titanium dioxide',1
Subculture Eye Shadow Palette (Shade Dawn),Anastasia Beverly Hills,1,0,'Titanium dioxide',1
Subculture Eye Shadow Palette (Shade Destiny),Anastasia Beverly Hills,1,0,'Titanium dioxide',1
Subculture Eye Shadow Palette (Shade Electric),Anastasia Beverly Hills,1,0,'Titanium dioxide',1
Subculture Eye Shadow Palette (Shade Fudge),Anastasia Beverly Hills,1,0,'Titanium dioxide',1
Subculture Eye Shadow Palette (Shade Mercury),Anastasia Beverly Hills,1,0,'Titanium dioxide',1
Subculture Eye Shadow Palette (Shade New Wave),Anastasia Beverly Hills,1,0,'Titanium dioxide',1
Subculture Eye Shadow Palette (Shade Rowdy),Anastasia Beverly Hills,1,0,'Titanium dioxide',1
Subculture Eye Shadow Palette (Shade Roxy),Anastasia Beverly Hills,1,0,'Titanium dioxide',1
Subculture Eye Shadow Palette (Shade Untamed),Anastasia Beverly Hills,1,0,'Titanium dioxide',1
Sublime Skin BB Cream 6 in 1,Perfect skin,1,0,'Titanium dioxide',1
Sublime illumination brightening makeup smoothing effect,Yria,1,07/16/2012,'Titanium dioxide',0
Sublime illumination brightening powder smoothing effect,Yria,1,10/01/2012,'Titanium dioxide',0
"Success Age Splendid - Deep-action day care - anti-slackening, restructuring SPF10",Guerlain,1,08/30/2012,'Titanium dioxide',0
Succulent Nail Lacquer,Seche,1,0,'Titanium dioxide',1
Suddenly Sun Bronzing Powder,California Tan,1,0,'Titanium dioxide',1
Suede,IBD Gelac,1,0,'Titanium dioxide',1
Suede Matte Crayon,glo minerals,1,0,'Titanium dioxide',1
Suede Matte Stick,glo minerals,1,0,'Titanium dioxide',1
Suede Sachet,Entity,2,0,"'Carbon black', 'Titanium dioxide'",1
Sugar Acai Body Scrub,Fresh,1,0,'Titanium dioxide',1
Sugar Acrylic,IBD,1,0,'Titanium dioxide',1
Sugar Babe,Lush Handmade Cosmetics,1,0,'Cocamide DEA',1
Sugar Bean,EzFlow Gelez,1,0,'Titanium dioxide',1
Sugar Berry Lip Treatment Sunscreen SPF 15,Fresh,1,0,'Titanium dioxide',1
Sugar Bloom Lip Treatment Sunscreen SPF15,Fresh,1,0,'Titanium dioxide',1
Sugar Body Polish,glominerals,1,0,'Vitamin A palmitate',1
Sugar Candy Lip Treatment Sunscreen SPF 15,Fresh,1,0,'Titanium dioxide',1
Sugar Cane Lotion,Body Drench,1,0,"'Triethanolamine', 'Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.'",1
Sugar Coconut Hydrating Lip Balm,Fresh,1,0,'Titanium dioxide',1
Sugar Cookie,IBD Gelac,1,0,'Titanium dioxide',1
Sugar Cookie Emollient Lip Shine,Philosophy,1,0,'Titanium dioxide',1
Sugar Coral Lip Treatment Sunscreen SPF 15,Fresh,1,0,'Titanium dioxide',1
Sugar Cream Lip Treatment Baby,Fresh,1,0,'Titanium dioxide',1
Sugar Cream Lip Treatment Blush,Fresh,1,0,'Titanium dioxide',1
Sugar Cream Lip Treatment Buff,Fresh,1,0,'Titanium dioxide',1
Sugar Cream Lip Treatment Gilt,Fresh,1,0,'Titanium dioxide',1
Sugar Cream Lip Treatment Pearl,Fresh,1,0,'Titanium dioxide',1
Sugar Cream Lip Treatment Pink,Fresh,1,0,'Titanium dioxide',1
Sugar Crush Body Lotion,Soap & Glory,1,0,'Titanium dioxide',1
Sugar Cube Lacquer,Salon Perfect,1,0,'Titanium dioxide',1
Sugar Dream Lip Treatment Advanced Therapy,Fresh,1,0,'Titanium dioxide',1
Sugar Fig Lip Treatment Sunscreen SPF 15,Fresh,1,0,'Titanium dioxide',1
Sugar Fix,Morgan Taylor,1,0,'Titanium dioxide',1
Sugar Glow Body Wash,Tone,1,0,'Titanium dioxide',1
Sugar Honey Lip Treatment Sunscreen SPF 15,Fresh,1,0,'Titanium dioxide',1
Sugar Kitten,I Dew Care,1,0,'Titanium dioxide',1
Sugar Lemon Hydrating Lip Balm,Fresh,1,0,'Titanium dioxide',1
Sugar Lip Gloss,Fresh,1,0,'Titanium dioxide',1
Sugar Lip Serum Advanced Therapy,Fresh,1,0,'Titanium dioxide',1
Sugar Melon Moisturizing Lip Balm,Arbonne Cosmetics,1,0,'Titanium dioxide',1
Sugar N' Spice & Everything Nice,Gelish,1,0,'Titanium dioxide',1
Sugar N' Spice & Everything Nice,Harmony,1,0,'Titanium dioxide',1
Sugar N' Spice & Everything Nice,Harmony (Relaunch),1,0,'Titanium dioxide',1
Sugar Nude Lip Treatment Sunscreen SPF 15,Fresh,1,0,'Titanium dioxide',1
Sugar Nude Shine Lip Treatment,Fresh,1,0,'Titanium dioxide',1
Sugar Peach Hydrating Lip Balm,Fresh,1,0,'Titanium dioxide',1
Sugar Plum,Orly Intl,1,0,'Titanium dioxide',1
Sugar Plum Baked Eye Shadow Palette (Ganache),Arbonne Cosmetics,1,0,'Titanium dioxide',1
Sugar Plum Baked Eye Shadow Palette (Gingersnap),Arbonne Cosmetics,1,0,'Titanium dioxide',1
Sugar Plum Baked Eye Shadow Palette (Icing),Arbonne Cosmetics,1,0,'Titanium dioxide',1
Sugar Plum Baked Eye Shadow Palette (Plumberry),Arbonne Cosmetics,1,0,'Titanium dioxide',1
Sugar Plum Dreams,Harmony,1,0,'Titanium dioxide',1
Sugar Plum Dreams Mini,Gelish ,1,0,'Titanium dioxide',1
Sugar Plum Fairy Scrub,Lush Handmade Cosmetics,1,0,'Titanium dioxide',1
Sugar Plum Fairy Shower Scrub,Lush Manufacturing Ltd,1,0,'Titanium dioxide',1
Sugar Plum Fairy lip tint,Lush ,1,0,'Titanium dioxide',1
Sugar Plump Tinted Lip Treatment SPF 15,Fresh,1,0,'Titanium dioxide',1
Sugar Pop Sugary Sweet Eye Shadow Collection,Too Faced ,1,0,'Titanium dioxide',1
Sugar Poppy Lip Treatment Sunscreen SPF 15,Fresh,1,0,'Titanium dioxide',1
Sugar Punch Lip Treatment Sunscreen SPF 15,Fresh,1,0,'Titanium dioxide',1
Sugar Rose Tinted Lip Treatment SPF 15,Fresh,1,0,'Titanium dioxide',1
Sugar Ros� Lip Treatment Sunscreen SPF 15,Fresh,1,0,'Titanium dioxide',1
Sugar Ruby Lip Treatment Sunscreen SPF 15,Fresh,1,0,'Titanium dioxide',1
Sugar Scrub,Lush Handmade Cosmetics,0,0,'Cocamide DEA',1
Sugar Spice Lip Treatment Sunscreen SPF 15,Fresh,1,0,'Titanium dioxide',1
Sugar Sprinkles Funnel Cake Lip Shine,Philosophy,1,0,'Titanium dioxide',1
Sugar Sprinkles Funnel Cake Shower Gel,Philosophy,1,0,'Titanium dioxide',1
Sugar Sugar- Sprinkled Pink,Revlon,1,0,'Titanium dioxide',1
Sugar Tulip Lip Treatment Sunscreen SPF 15,Fresh,1,0,'Titanium dioxide',1
Sugar and Spice,Too Faced Cosmetics ,1,0,'Titanium dioxide',1
Sugarbomb,Benefit Cosmetics,1,0,'Titanium dioxide',1
Sugared Cloud / Sweet Fluffy Cup Cake Shower Gel,Philosophy,1,0,'Titanium dioxide',1
Sugared Plum,IBD Gelac,1,0,'Titanium dioxide',1
Suit And Tie,All That Jazz,2,0,"'Carbon black', 'Titanium dioxide'",1
Suit yourself,Artistic,1,0,'Titanium dioxide',1
Sulfate Free Color Lock Shampoo,Vibrant Sexy Hair,1,0,'Ethyl acrylate',1
Sulfur,Gelish,1,0,'Titanium dioxide',1
Sultan de Muscat eau de parfum,RITUALS,1,0,'Benzophenone-2',1
Sultan de Muscat eau de parfum for men,RITUALS,1,0,'Benzophenone-2',1
Sultana of Soap,Lush Handmade Cosmetics,1,0,'Titanium dioxide',1
Sultry,Artistic,1,0,'Titanium dioxide',1
Sultry,Artistic Nail Design ,1,0,'Titanium dioxide',1
Sultry,Sultry,1,0,'All-trans retinoic acid',1
