brand,description,href,id,url,number of ratings,rating,price,ingredients,number_of_reviews,price_USD,number_of_ingredients
Stila,kiss-stars-stay-all-day-liquid-lipstick-set,/kiss-stars-stay-all-day-liquid-lipstick-set?productId=pimprod2010026,pimprod2010026,https://www.ulta.com/kiss-stars-stay-all-day-liquid-lipstick-set?productId=pimprod2010026,2 reviews,4.50,Price$20.00Market Value($33 value),"['Baci: Isododecane', 'Mica', 'Dimethicone', 'Trimethylsiloxysilicate', 'Polybutene', 'Petrolatum', 'Cyclohexasiloxane', 'Kaolin', 'Barium Sulfate', 'Disteardimonium Hectorite', ""Beeswax/Cera Alba/Cire D'Abeille"", 'Silica Dimethyl Silylate', 'Flavor/Aroma', 'Glyceryl Behenate/Eicosadiote', 'Propylene Carbonate', 'Rosin/Colophonium/Colophane', 'Aluminum Hydroxide', 'Persea Gratissima (Avocado) Oil', 'Tocopherol', 'Cyclopentasiloxane', 'Benzyl Alcohol. May Contain: Titanium Dioxide (CI 77891)', 'Red 7 Lake (CI 15850)', 'Iron Oxide (CI 77492)', 'Blue 1 Lake (CI 42090).Serenata: Isododecane', 'Dimethicone', 'Trimethylsiloxysilicate', 'Polybutene', 'Mica', 'Petrolatum', 'Cyclohexasiloxane', 'Kaolin', 'Disteardimonium Hectorite', ""Cera Alba/Beeswax/Cire D'Abeille"", 'Silica Dimethyl Silylate', 'Aroma/Flavor', 'Glyceryl Behenate/Eicosadioate', 'Propylene Carbonate', 'Persea Gratissima (Avocado) Oil', 'Tocopherol', 'Cyclopentasiloxane', 'Benzyl Alcohol. May Contain: Iron Oxides (CI 77491', 'CI 77492)', 'Titanium Dioxide (CI 77891)', 'Red 7 Lake (CI 15850)', 'Blue 1 Lake (CI 42090).Perla: Isododecane', 'Mica', 'Dimethicone', 'Trimethylsiloxysilicate', 'Polybutene', 'Petrolatum', 'Cyclohexasiloxane', 'Kaolin', 'Disteardimonium Hectorite', 'Barium Sulfate', ""Beeswax/Cera Alba/Cire D'Abeille"", 'Silica Dimethyl Silylate', 'Flavor/Aroma', 'Glyceryl Behenate/Eicosadiote', 'Propylene Carbonate', 'Rosin/Colophonium/Colophane', 'Aluminum Hydroxide', 'Persea Gratissima (Avocado) Oil', 'Tocopherol', 'Cyclopentasiloxane', 'Benzyl Alcohol. May Contain: Titanium Dioxide (CI 77891)', 'Red 7 Lake (CI 15850)', 'Iron Oxides (CI 77491', 'CI 77492)', 'Blue 1 Lake (CI 42090).']",2,20.00,69
KYLIE COSMETICS,mary-jo-k-matte-lip-kit,/mary-jo-k-matte-lip-kit?productId=pimprod2002171,pimprod2002171,https://www.ulta.com/mary-jo-k-matte-lip-kit?productId=pimprod2002171,47 reviews,4.60,Price$29.00,"['Mary Jo K Lip Liner: Dimethicone', 'Ceresin', 'Trimethylsiloxysilicate', 'Polyethylene', 'Stearoxy Dimethicone', 'Silica', 'Blue 1 Lake', 'CI 42090', 'Mica', 'CI 77019', 'Red 6', 'CI 15850', 'Red 7 Lake', 'CI 15850', 'Red 28 Lake', 'CI 45410.Mary Jo K Matte Liquid Lipstick: Isododecane', 'Nylon-12', 'Diisopropyl Dimer Dilinoleate', 'Trimethylsiloxysilicate', 'Polypropylsilsesquioxane', 'Silica', 'Disteardimonium Hectorite', 'Flavor', 'Propylene Carbonate', 'Blue 1 Lake', 'CI 42090', 'Red 6', 'CI 15850', 'Red 7 Lake', 'CI 15850', 'Red 28 Lake', 'CI 45410.']",47,29.00,32
florence by mills,get-glossed-lip-gloss,/get-glossed-lip-gloss?productId=pimprod2009412,pimprod2009412,https://www.ulta.com/get-glossed-lip-gloss?productId=pimprod2009412,22 reviews,4.80,Price$12.00,"['Polybutene', 'Octyldodecanol', 'Bis-Diglyceryl Polyacyladipate-2', 'Tricaprylin', 'Cera Microcristallina (Microcrystalline Wax', 'Cire Microcristalline)', 'Euphorbia Cerifera (Candelilla) Wax (Candelilla Cera', 'Cire de Candelilla)', 'Ricinus Communis (Castor) Seed Oil', 'Silica Dimethyl Silylate', 'Butyrospermum Parkii (Shea) Butter', 'VP/Eicosene Copolymer', 'VP/Hexadecene Copolymer', 'Octyldodecyl Neopentanoate', 'Caprylyl Glycol', 'Tocopheryl Acetate', 'Sorbitan Oleate', 'Isopropyl Titanium Triisostearate', 'Aqua (Water', 'Eau)', 'CI 77491/77499 (Iron Oxides)', 'CI 77891 (Titanium Dioxide)', 'CI 15850 (Red 7 Lake).']",22,12.00,23
Clinique,pop-lip-colour-primer,/pop-lip-colour-primer?productId=xlsImpprod12221025,xlsImpprod12221025,https://www.ulta.com/pop-lip-colour-primer?productId=xlsImpprod12221025,722 reviews,4.40,Price$19.50,"['Ricinus Communis (Castor) Seed Oil', 'Diisostearyl Malate', 'Trioctyldodecyl Citrate', 'Lanolin Oil', 'Caprylic / Capric Triglyceride', 'Euphorbia Cerifera (Candelilla) Wax / Candelilla Cera / Cire De Candelilla', 'Castor Isostearate Succinate', 'Silica', 'Octyldodecanol', 'Ozokerite', 'Polyethylene', 'Bis-Diglyceryl Polyacyladipate-2', 'Hydrogenated Polydecene', 'Ethylhexyl Palmitate', 'Triticum Vulgare (Wheat) Germ Extract', 'Olea Europaea (Olive) Fruit Extract', 'Triticum Vulgare (Wheat) Bran Extract', 'Microcrystalline Wax / Cera Microcristallina / Cire Microcristalline', 'Astrocaryum Murumuru Seed Butter', 'Prunus Armeniaca (Apricot) Kernel Oil', 'Butyrospermum Parkii (Shea Butter)', 'Cholesterol', ""Hordeum Vulgare (Barley) Extract / Extrait D'Orge"", 'Ceramide 2', 'Palmitic Acid', 'Squalane', 'Lauryl PCA', 'Lauryl Methacrylate / Glycol Dimethacrylate Crosspolymer', 'Linoleic Acid', 'Tocopheryl Acetate', 'Glyceryl Stearate', 'Oleic Acid', 'Butylene Glycol', 'Tetrahexyldecyl Ascorbate', 'Sodium Hyaluronate', 'Potassium Sulfate', 'Alumina', 'Silica Dimethyl Silylate', 'Barium Sulfate', 'Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate', 'Calcium Sodium Borosilicate', 'Calcium Aluminum Borosilicate', 'Synthetic Fluorphlogopite', 'Aluminum Hydroxide', 'Tin Oxide. May Contain: Mica', 'Iron Oxides (CI 77491)', 'Iron Oxides (CI 77492)', 'Red 7 Lake (CI 15850)', 'Blue 1 Lake (CI 42090)', 'Titanium Dioxide (CI 77891)', 'Yellow 6 Lake (CI 15985)', 'Red 33 Lake (CI 17200)', 'Red 6 (CI 15850)', 'Bismuth Oxychloride (CI 77163)', 'Iron Oxides (CI 77499)', 'Carmine (CI 75470)', 'Red 30 Lake (CI 73360)', 'Yellow 5 Lake (CI 19140)', 'Red 22 Lake (CI 45380)', 'Red 28 Lake (CI 45410).Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.']",722,19.50,60
It Cosmetics,your-lips-but-better-waterproof-lip-liner-stain,/your-lips-but-better-waterproof-lip-liner-stain?productId=xlsImpprod5770251,xlsImpprod5770251,https://www.ulta.com/your-lips-but-better-waterproof-lip-liner-stain?productId=xlsImpprod5770251,511 reviews,4.40,Price$20.00,"['Blushing Nude: Trimethylsiloxysilcate', 'Cyclopentasiloxane', 'Dimethicone', 'Methicone', 'Ceresin', 'Isododecane', 'Polyethylene', 'Candelilla Cera / Euphorbia Cerifera (Candelilla) Wax / Cire De Candelilla', 'Polyisobutene', 'Argania Spinosa Kernel Oil', 'Butyrospermum Park Ii Butter', 'Palmitoyl Hexapeptide - 12', 'Persea Gratissima (Avocado) Oil', 'Prunus Avium (Sweet Cherry) Seed Oil', 'Prunus Domestica Seed Oil', 'Simmondsia Chinensis (Jojoba) Seed Oil', 'Tocopheryl Acetate', 'Vitis Vinifera (Grape) Seed Oil', 'Cholesterol', 'Tocopherol', 'Collagen', 'Hyaluronic Acid', 'Hydrolyzed Silk', 'Retinyl Palmitate', 'Aloe Barbadensis Leaf Extract', 'Olea Europaea (Olive) Leaf Extract', 'Punica Granatum Extract', 'Camellia Sinensis Leaf Extract', 'Chamomilla Recutita Flower Extract. May Contain: Mica (CI 77019)', 'Titanium Dioxide (CI 77891) Iron Oxides (CI 77492', 'CI 77491', 'CI 77499)', 'Red 7 Lake (CI 15850)', 'Blue 1 Lake (CI 42090).']",511,20.00,34
KKW BEAUTY,glam-bible-lip-gloss,/glam-bible-lip-gloss?productId=pimprod2010847,pimprod2010847,https://www.ulta.com/glam-bible-lip-gloss?productId=pimprod2010847,7 reviews,4.00,Price$18.00,"['Hydrogenated Polyisobutene', 'Octyldodecanol', 'Simmondsia Chinensis (jojoba) Seed Oil', 'Calcium Sodium Borosilicate', 'Synthetic Beeswax', 'Octocrylene', 'Tin Oxide. May Contain: Bismuth Oxychloride (CI 77163)', 'Blue 1 Lake (CI 42090)', 'Copper Powder (CI 77400)', 'Iron Oxides (CI 77491', 'CI 77492', 'CI 77499)', 'Manganese Violet (CI 77742)', 'Mica (CI 77019)', 'Red 6 (CI 15850)', 'Red 7 (CI 15850)', 'Red 7 Lake (CI 15850)', 'Red 27 Lake (CI 45410)', 'Red 28 Lake (CI 45410)', 'Red 28 (CI 45410)', 'Titanium Dioxide (CI 77891)', 'Yellow 5 Lake (CI 19140)', 'Yellow 6 Lake (CI 15985).']",7,18.00,23
MAC,retro-matte-liquid-lipcolour,/retro-matte-liquid-lipcolour?productId=xlsImpprod16011011,xlsImpprod16011011,https://www.ulta.com/retro-matte-liquid-lipcolour?productId=xlsImpprod16011011,532 reviews,4.60,Price$22.00,"['Isododecane', 'Dimethicone', 'Trimethylsiloxysilicate', 'Polybutene', 'Petrolatum', 'Cyclohexasiloxane', 'Kaolin', 'Disteardimonium Hectorite', ""Beeswax / Cera Alba / Cire D'abeille"", 'Silica Dimethyl Silylate', 'Tocopherol', 'Persea Gratissima (Avocado) Oil', 'Cyclopentasiloxane', 'Glyceryl Behenate / Eicosadioate', 'Tin Oxide', 'Propylene Carbonate', 'Caprylyl Glycol', 'Hexylene Glycol', 'Flavor (Aroma)', 'Phenoxyethanol. May Contain: Mica', 'Titanium Dioxide (CI 77891)', 'Iron Oxides (CI 77491)', 'Iron Oxides (CI 77492)', 'Iron Oxides (CI 77499)', 'Blue 1 Lake (CI 42090)', 'Carmine (CI 75470)', 'Red 6 (CI 15850)', 'Red 28 (CI 45410)', 'Red 30 (CI 73360)', 'Red 7 Lake (CI 15850)', 'Red 22 Lake (CI 45380)', 'Red 28 Lake (CI 45410)', 'Red 30 Lake (CI 73360)', 'Red 33 Lake (CI 17200)', 'Yellow 5 Lake (CI 19140)', 'Yellow 6 Lake (CI 15985).Please read the ingredient list on the packaging of your product to be sure that the ingredients are appropriate for your personal use.']",532,22.00,36
Too Faced,rich-dazzling-high-shine-sparkling-lip-gloss,/rich-dazzling-high-shine-sparkling-lip-gloss?productId=pimprod2002433,pimprod2002433,https://www.ulta.com/rich-dazzling-high-shine-sparkling-lip-gloss?productId=pimprod2002433,74 reviews,4.40,Price$21.00,"['2 Night Stand: Polybutene', 'Octyldodecanol', 'Calcium Sodium Borosilicate', 'Tridecyl Trimellitate', 'Hydrogenated Polyisobutene', 'Bis-Diglyceryl Polyacyladipate-2', 'Microcrystalline Wax/Cera Microcristallina/Cire microcrystalline', 'Sucrose Acetate Isobutyrate', 'Tricaprylin', 'Caprylic/Capric Triglyceride', 'Polyethylene', 'Silica Silylate', 'Mica', 'Sorbitan Oleate', 'Silica', 'Cocos Nucifera (Coconut) Oil/Cocos Nucifera Oil', 'Carthamus Tinctorius (Safflower) Seed Oil/Carthamus Tinctorius Seed Oil', 'Tocopherol', 'Tocopheryl Acetate', 'Tetrahexyldecyl Ascorbate', 'Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate', 'BHT', 'Lactic Acid', 'Palmitoyl Tripeptide-1', 'Simethicone', 'Lauroyl Lysine', 'Ethylhexyl Palmitate', 'Caprylyl Glycol', 'Ethylene/Propylene/Styrene Copolymer', 'Butylene/Ethylene/Styrene Copolymer', 'Octyldodecyl Neopentanoate', 'Tribehenin', 'Sorbitan Isostearate', 'Sodium Hyaluronate', 'Calcium Aluminum Borosilicate', 'Acrylates Copolymer', 'Synthetic Fluorphlogopite', 'Polyethylene Terephthalate', 'Tin Oxide', 'Flavor/Aroma', 'Titanium Dioxide (CI 77891)', 'Iron Oxides (CI 77491)', 'Red 7 Lake (CI 15850).']",74,21.00,43
Tarte,sugar-rush-lip-sip-vegan-lip-oil-mini,/sugar-rush-lip-sip-vegan-lip-oil-mini?productId=pimprod2004321,pimprod2004321,https://www.ulta.com/sugar-rush-lip-sip-vegan-lip-oil-mini?productId=pimprod2004321,13 reviews,3.30,Price$10.00,"['Polyglyceryl-2 Isostearate/Dimer Dilinoleate Copolymer', 'Helianthu Annuus (Sunflower) Hybrid Oil', 'Dilinoleic Acid/Propanediol Copolymer', 'Corylus Avellana (Hazelnut) Seed Oil', 'Aloe Barbadensis Leaf Extract', 'Ammonium Glycyrrhizate', 'Flavor/Aroma', 'Caprylic/Capric Triglyceride', 'Diethylhexyl Syringylidenemalonate', 'Diisostearyl Malate', 'Glycine Soja (Soybean) Oil', 'Fragrance/Parfum', 'Passiflora Edulis Seed Oil', 'Simmondsia Chinensis (Jojoba) Seed Oil', 'Stearoyl Glutamic Acid', 'Tocopherol', 'Tocopheryl Acetate', 'Vanillin', 'Citral', 'Limonene. May Contain: Red 7 Lake (CI 15850)', 'Titanium Dioxide (CI 77891)', 'Yellow 5 Lake (CI 19140)', 'Blue 1 Lake (CI 42090).']",13,10.00,23
Stila,stay-all-day-shimmer-liquid-lipstick,/stay-all-day-shimmer-liquid-lipstick?productId=xlsImpprod17421203,xlsImpprod17421203,https://www.ulta.com/stay-all-day-shimmer-liquid-lipstick?productId=xlsImpprod17421203,64 reviews,4.60,Price$22.00,"['Patina Shimmer: Isododecane', 'Synthetic Fluorphlogopite', 'Dimethicone', 'Trimethylsiloxysilicate', 'Polybutene', 'Mica', 'Petrolatum', 'Cyclohexasiloxane', 'Kaolin', 'Disteardimonium Hectorite', 'Barium Sulfate', ""Beeswax/Cera Alba/Cire D'Abeille"", 'Silica Dimethyl Silylate', 'Silica', 'Flavor/Aroma', 'Glyceryl Behenate/Eicosadioate', 'Propylene Carbonate', 'Rosin/Colophonium/Colophane', 'Persea Gratissima (Avocado) Oil', 'Tocopherol', 'Cyclopentasiloxane', 'Tin Oxide', 'Benzyl Alcohol. May Contain: Titanium Dioxide (CI 77891)', 'Red 7 Lake (CI 15850)', 'Iron Oxides (CI 77491', 'CI 77499).']",64,22.00,26
Clinique,pop-splash-lip-gloss-hydration,/pop-splash-lip-gloss-hydration?productId=xlsImpprod17651098,xlsImpprod17651098,https://www.ulta.com/pop-splash-lip-gloss-hydration?productId=xlsImpprod17651098,50 reviews,3.40,Price$19.50,"['Hydrogenated Polyisobutene', 'Polybutene', 'Pentaerythrityl Tetraisostearate', 'Ethylene/Propylene/Styrene Copolymer', 'C12-15 Alkyl Benzoate', 'Ethylhexyl Palmitate', 'Citrullus Vulgaris (Watermelon) Fruit Extract', 'Lens Esculenta (Lentil) Fruit Extract', 'Glycerin', 'Water\\Aqua\\Eau', 'Pyrus Malus (Apple) Fruit Extract', 'Sodium Lactate', 'Sodium Pca', 'Tocopheryl Acetate', 'Lauryl Methacrylate/Glycol Dimethacrylate Crosspolymer', 'Cholesterol', 'Glyceryl Stearate', 'Butylene/Ethylene/Styrene Copolymer', 'Silica Dimethyl Silylate', 'Oleic Acid', 'Palmitic Acid', 'Butylene Glycol', 'Sodium Hyaluronate', 'Potassium Sulfate', 'BHT', 'Phenoxyethanol. May Contain: Mica', 'Iron Oxides (CI 77491)', 'Iron Oxides (CI 77492)', 'Iron Oxides (CI 77499)', 'Red 7 Lake (CI 15850)', 'Yellow 5 Lake (CI 19140)', 'Manganese Violet (CI 77742)', 'Red 6 (CI 15850)', 'Titanium Dioxide (CI 77891)', 'Red 27 (CI 45410)', 'Red 22 Lake (CI 45380)', 'Red 30 Lake (CI 73360)', 'Carmine (CI 75470)', 'Bismuth Oxychloride (CI 77163)', 'Yellow 6 Lake (CI 15985)', 'Red 33 Lake (CI 17200)', 'Red 21 (CI 45380)', 'Blue 1 Lake (CI 42090)', 'Red 28 Lake (CI 45410)', 'Orange 5 (CI 45370).']",50,19.50,45
Tarte,sugar-rush-sugar-coat-velvet-liquid-lipstick-mini,/sugar-rush-sugar-coat-velvet-liquid-lipstick-mini?productId=pimprod2004322,pimprod2004322,https://www.ulta.com/sugar-rush-sugar-coat-velvet-liquid-lipstick-mini?productId=pimprod2004322,12 reviews,5.00,Price$10.00,"['Dimethicone', 'Cyclopentasiloxane', 'Dimethicone Crosspolymer', 'Dimethicone/Vinyl Dimethicone Crosspolymer', 'Polyglyceryl-2 Triisostearate', 'Isododecane', 'Cyclohexasiloxane', '1,2-Hexanediol', 'Disteardimonium Hectorite', 'Phenoxyethanol', 'PEG-10 Dimethicone', 'Fragrance/Parfum', 'Tocopheryl Acetate', 'Propylene Carbonate', 'Benzyl Benzoate', 'Hexyl Cinnamal. May Contain: Titanium Dioxide (CI 77891)', 'Iron Oxides (CI 77491', 'CI 77492', 'CI 77499)', 'Red 33 Lake (CI 17200)', 'Red 28 Lake (CI 45410)', 'Red 7 Lake (CI 15850)', 'Yellow 5 Lake (CI 19140).']",12,10.00,23
Revlon,colorstay-overtime-lipcolor,/colorstay-overtime-lipcolor?productId=fs797198,fs797198,https://www.ulta.com/colorstay-overtime-lipcolor?productId=fs797198,891 reviews,4.50,Price$10.99,"['Lipcolor: Isododecane', 'Dimethicone', 'Trimethylsiloxysilicate', 'Polyethylene', 'Disteardimonium Hectorite', 'C12-15 Alkyl Benzoate', 'Methicone', 'Serica (Silk Powder)', 'Silica', 'Propylene Carbonate', 'BHT', 'Sorbic Acid', 'Caprylyl Glycol', '1,2-Hexanediol. May Contain: Mica', 'Bismuth Oxychloride (CI 77163)', 'Titanium Dioxide (CI 77891)', 'Red 7 Lake (CI 15850)', 'Red 6 Lake (CI 15850)', 'Red 27 Lake (CI 45410)', 'Red 33 Lake (CI 17200)', 'Yellow 5 Lake (CI 19140)', 'Yellow 6 Lake (CI 15985)', 'Blue 1 Lake (CI 42090)', 'Iron Oxides (CI 77491', '77492', '77499)', 'Carmine (CI 75470).Topcoat: Hydrogenated Polydecene', 'Silica Silylate', 'Benzoic Acid', 'Squalane', 'Phytantriol', 'Chamomilla Recutita (Matricaria) Extract', 'Foeniculum Vulgare (Fennel) Seed Extract', 'Lycopene', 'Glycine Soja (Soy) Isoflavones.']",891,10.99,35
ULTA,velvet-matte-lip-crayon,/velvet-matte-lip-crayon?productId=pimprod2007622,pimprod2007622,https://www.ulta.com/velvet-matte-lip-crayon?productId=pimprod2007622,34 reviews,3.90,Price$9.00,"['Isododecane', 'Diisostearyl Malate', 'Synthetic Wax', 'Dimethicone', 'Caprylyl Methicone', 'Polybutene', 'Dimethicone/Vinyl Dimethicone Crosspolymer', 'Dimethylimidazolidinone Rice Starch', 'Glyceryl Caprylate', 'Distarch Phosphate', 'Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate', 'Silica', 'Isoceteth-10. May Contain: Mica', 'Iron Oxides', 'Titanium Dioxide', 'Red 6', 'Red 7', 'Red 7 Lake', 'Blue 1 Lake', 'Manganese Violet', 'Red 28 Lake', 'Red 21', 'Yellow 5 Lake.']",34,9.00,23
Anastasia Beverly Hills,lip-gloss,/lip-gloss?productId=xlsImpprod13811009,xlsImpprod13811009,https://www.ulta.com/lip-gloss?productId=xlsImpprod13811009,670 reviews,4.40,Price$16.00,"['Sunscape: Polybutene', 'Octyldodecanol', 'Hydrogenated Polyisobutene', 'Isononyl Isononanoate', 'Silica Dimethyl Silylate', 'Dicaprylyl Carbonate', 'Calcium Sodium Borosilicate', 'Glycolipids', 'VP/Hexadecene Copolymer', 'Synthetic Fluorphlogopite', 'Limnanthes Alba (Meadowfoam) Seed Oil', 'Simmondsia Chinensis (Jojoba) Seed Oil', 'Sodium Magnesium Silver Phosphate', 'Tin Oxide', 'Tocopheryl Acetate', 'Fragrance. May Contain: Mica', 'Red 27 Lake (CI 45410)', 'Iron Oxides (CI 77491', 'CI 77492', 'CI 77499)', 'Titanium Dioxide (CI 77891).']",670,16.00,21
ULTA,one-in-a-melon-lip-treatment-kit,/one-in-a-melon-lip-treatment-kit?productId=xlsImpprod18691165,xlsImpprod18691165,https://www.ulta.com/one-in-a-melon-lip-treatment-kit?productId=xlsImpprod18691165,82 reviews,4.70,Price$12.50,"['Watermelon Juice Gloss: Caprylic/Capric Triglyceride', 'Triisostearyl Citrate', 'Hydrogenated Dimer Dilinoleyl/Dimethylcarbonate Copolymer', 'Simmondsia Chinensis (Jojoba) Seed Oil', 'Citrullus Lanatus (Watermelon) Fruit Extract', 'Caprylic/Capric Glycerides', 'Tocopheryl Acetate', 'Phenoxyethanol', 'Ethylhexyl Salicylate', 'Fragrance', 'Caprylyl Glycol', 'Ethylhexylglycerin', 'Spilanthes Acmella Flower Extract', 'Red 6 (CI 15850)', 'Red 7 (CI 15850)', 'Neotame', 'Red 27 (CI 45410).Watermelon Slushy Scrub: Hydrogenated Polyisobutene', 'Caprylic/Capric Triglyceride', 'Sucrose', 'Bis-Diglyceryl Polyacyladipate-2', 'Prunus Armeniaca (Apricot) Kernel Oil', 'Hydrogenated Coconut Oil', 'Microcrystalline Wax', 'Silica Dimethyl Silylate', 'Tocopheryl Acetate', 'Phenoxyethanol', 'Fragrance', 'Titanium Dioxide (CI 77891)', 'Red 6 (CI 15850)', 'Red 7 (CI 15850)', 'Red 27 (CI 45410)', 'Neotame.Watermelon Jelly Balm: Caprylic/Capric Triglyceride', 'Bis-Diglyceryl Polyacyladipate-2', 'Octyldodecanol', 'Microcrystalline Wax', 'Butyrospermum Parkii (Shea) Butter', 'Ceresin', 'Prunus Armeniaca (Apricot) Kernel Oil', 'Yellow 6 (CI 15985)', 'Tocopheryl Acetate', 'Red 27 (CI 45410)', '1,2-Hexanediol', 'Phenoxyethanol', 'Fragrance', 'Red 7 (CI 15850)', 'Neotame.']",82,12.50,46
Lancôme,juicy-tubes-lip-gloss,/juicy-tubes-lip-gloss?productId=xlsImpprod3650136,xlsImpprod3650136,https://www.ulta.com/juicy-tubes-lip-gloss?productId=xlsImpprod3650136,58 reviews,4.40,Price$19.00,"['Butyrospermum Parkii Butter / Shea Butter', 'Dimer Dilinoleyl Dimer Dilinoleate', 'Ricinus Communis Oil / Castor Seed Oil', 'Hydrogenated Castor Oil Dimer', 'Dilinoleate', 'Sucrose Acetate Isobutyrate', 'Silica Dimethyl Silylate', 'Calcium Sodium Borosilicate', 'Linalool', 'Calcium Carbonate', 'Calcium Sulfate', 'Sodium Saccharin', 'Silica', 'Limonene', 'Citral', 'Citrus Medica Limonum (Lemon) Peel Oil', 'CI 15850 / Red 7', 'CI 77491', 'CI 77492 / Iron Oxides', 'CI 77891 / Titanium Dioxide', 'Mica', 'Parfum / Fragrance.']",58,19.00,22
Buxom,full-force-plumping-lipstick,/full-force-plumping-lipstick?productId=pimprod2006374,pimprod2006374,https://www.ulta.com/full-force-plumping-lipstick?productId=pimprod2006374,14 reviews,2.80,Price$19.00,"['Octyldodecanol', 'Hydrogenated Polyisobutene', 'Phytosteryl/Isostearyl/Cetyl/Stearyl/Behenyl Dimer Dilinoleate', 'Polyethylene', 'Bis-Diglyceryl Polyacyladipate-2', 'Octyldodecyl Stearoyl Stearate', 'Phenyl Trimethicone', 'Caprylic/Capric Triglyceride', 'Ethylhexyl Palmitate', 'Microcrystalline Wax (Cera Microcristallina/Cire Microcristalline)', 'Silica', 'Pentaerythrityl Tetraisostearate', 'Menthone Glycerin Acetal', 'Tribehenin', 'Tocopheryl Acetate', 'Ascorbyl Palmitate', 'Olea Europaea (Olive) Fruit Oil', 'Persea Gratissima (Avocado) Oil', 'Simmondsia Chinensis (Jojoba) Seed Oil', 'Sodium Hyaluronate', 'Palmitoyl Tripeptide-1', 'Butylene Glycol', 'Vanillin', 'Stearic Acid', 'Sorbitan Isostearate', 'VP/Eicosene Copolymer', 'Polypropylene', 'Silica Dimethyl Silylate', 'Pentylene Glycol. May Contain: Mica', 'Titanium Dioxide (CI 77891)', 'Iron Oxides (CI 77491', 'CI 77492', 'CI 77499)', 'Blue 1 Lake (CI 42090)', 'Red 7 Lake (CI 15850)', 'Red 22 Lake (CI 45380)', 'Red 28 Lake (CI 45410)', 'Yellow 5 Lake (CI 19140).']",14,19.00,38
KYLIE COSMETICS,koko-k-matte-lip-kit,/koko-k-matte-lip-kit?productId=pimprod2002157,pimprod2002157,https://www.ulta.com/koko-k-matte-lip-kit?productId=pimprod2002157,229 reviews,4.40,Price$29.00,"['Koko K Lip Liner: Dimethicone', 'Ceresin', 'Trimethylsiloxysilicate', 'Polyethylene', 'Stearoxy Dimethicone', 'Silica', 'Iron Oxides', 'CI 77491', 'CI 77492', 'CI 77499', 'Mica', 'CI 77019', 'Red 28 Lake', 'CI 45410', 'Titanium Dioxide', 'CI 77891', 'Yellow 6 Lake', 'CI 15985.Koko K Matte Liquid Lipstick: Isododecane', 'Nylon-12', 'Diisopropyl Dimer Dilinoleate', 'Trimethylsiloxysilicate', 'Polypropylsilsesquioxane', 'Silica', 'Disteardimonium Hectorite', 'Flavor', 'Propylene Carbonate', 'Iron Oxides', 'CI 77491', 'CI 77492', 'CI 77499', 'Red 28 Lake', 'CI 45410', 'Titanium Dioxide', 'CI 77891', 'Yellow 6 Lake', 'CI 15985.']",229,29.00,36
Winky Lux,flower-balm,/flower-balm?productId=xlsImpprod17161659,xlsImpprod17161659,https://www.ulta.com/flower-balm?productId=xlsImpprod17161659,47 reviews,4.60,Price$16.00,"['Hydrogenated Polyisobutene', 'C12-15 Alkyl Benzoate', 'Diisostearyl Malate', 'Octyldodecanol', 'Dibutyl Lauroylflutamide', 'Dibutyl Ethylhexanoyl', 'Thylhexanoyl Glutamide', 'Isononyl Isononanoate', 'CI 45410', 'Chrysanthemum.']",47,16.00,10
NYX Professional Makeup,suede-matte-lipstick,/suede-matte-lipstick?productId=xlsImpprod18521011,xlsImpprod18521011,https://www.ulta.com/suede-matte-lipstick?productId=xlsImpprod18521011,104 reviews,4.90,Price$8.00,"['Isononyl Isononanoate', 'Ethylhexyl Palmitate', 'Polyisobutene', 'Silica', 'Nylon-12', 'Euphorbia Cerifera (Candelilla) Wax/Candelilla Cera/Cire de Candelilla', 'Polyethylene', 'Paraffin', 'Kaolin', 'Aluminum Hydroxide', 'Microcrystalline Wax/Cera Microcristallina/Cire Microcristalline', 'Glycerin', 'Alumina', 'Aluminum Benzoate', 'Caprylyl Glycol', 'Tocopheryl Acetate', 'Barium Sulfate (CI 77120)', 'Phenoxyethanol', 'Fragrance/Parfum', 'Eugenol', 'Hydroxycitronellal', 'Benzyl Alcohol', 'Benzyl Salicylate. May Contain: Red 7 (CI 15850)', 'Red 28 Lake (CI 45410)', 'Iron Oxides (CI 77491', 'CI 77492', 'CI 77499)', 'Titanium Dioxide (CI 77891)', 'Red 6 (CI 15850)', 'Yellow 5 Lake (CI 19140)', 'Blue 1 Lake (CI 42090).']",104,8.00,31
